Matchname,Half,Time,EventName,Player1Name,Player1ClubName,Player2Name,Player2Clubname,XPosOrigin,YPosOrigin,XPosDest,YPosDest,Rotation
Arsenal v Manchester City,Second Half,1854.800,Touch,James MILNER,Manchester City,,,-24.83,-17.39,-30.48,-15.58,0
Arsenal v Manchester City,Second Half,1857.000,Pass,James MILNER,Manchester City,,,-30.48,-15.58,-39.56,-26.90,0
Arsenal v Manchester City,Second Half,1858.200,Touch,Jesus NAVAS,Manchester City,,,-39.56,-26.90,-41.13,-25.90,0
Arsenal v Manchester City,Second Half,1858.800,Touch,Jesus NAVAS,Manchester City,,,-41.13,-25.90,-41.72,-24.62,0
Arsenal v Manchester City,Second Half,1859.300,Touch,Jesus NAVAS,Manchester City,,,-41.72,-24.62,-42.08,-22.14,0
Arsenal v Manchester City,Second Half,1860.000,Touch,Jesus NAVAS,Manchester City,,,-42.08,-22.14,-41.85,-20.67,0
Arsenal v Manchester City,Second Half,1860.600,Pass,Jesus NAVAS,Manchester City,,,-41.85,-20.67,-33.70,-10.72,0
Arsenal v Manchester City,Second Half,1861.600,Pass,David SILVA,Manchester City,,,-33.70,-10.72,-40.98,-11.15,0
Arsenal v Manchester City,Second Half,1862.600,Header,Mathieu FLAMINI,Arsenal,,,-40.98,-11.15,-38.60,-14.06,180
Arsenal v Manchester City,Second Half,1864.100,Touch,Jack WILSHERE,Arsenal,,,-38.60,-14.06,-40.50,-17.58,180
Arsenal v Manchester City,Second Half,1864.800,Touch,Jack WILSHERE,Arsenal,,,-40.50,-17.58,-40.43,-20.11,180
Arsenal v Manchester City,Second Half,1865.500,Touch,Jack WILSHERE,Arsenal,,,-40.43,-20.11,-36.77,-24.15,180
Arsenal v Manchester City,Second Half,1866.500,Touch,Jack WILSHERE,Arsenal,,,-36.77,-24.15,-27.41,-26.28,180
Arsenal v Manchester City,Second Half,1868.700,Touch,Jack WILSHERE,Arsenal,,,-27.41,-26.28,-16.42,-25.51,180
Arsenal v Manchester City,Second Half,1870.200,Touch,Jack WILSHERE,Arsenal,,,-16.42,-25.51,-8.96,-25.16,180
Arsenal v Manchester City,Second Half,1871.200,Touch,Jack WILSHERE,Arsenal,,,-8.96,-25.16,-0.68,-23.05,180
Arsenal v Manchester City,Second Half,1872.500,Touch,Jack WILSHERE,Arsenal,,,-0.68,-23.05,5.40,-21.28,180
Arsenal v Manchester City,Second Half,1873.500,Dribble,Jack WILSHERE,Arsenal,,,-38.60,-14.06,5.87,-21.20,180
Arsenal v Manchester City,Second Half,1873.600,Pass,Jack WILSHERE,Arsenal,,,5.87,-21.20,15.64,-6.86,180
Arsenal v Manchester City,Second Half,1874.700,Touch,Danny WELBECK,Arsenal,,,15.64,-6.86,16.79,-4.93,180
Arsenal v Manchester City,Second Half,1875.600,Pass,Danny WELBECK,Arsenal,,,16.79,-4.93,14.52,13.32,180
Arsenal v Manchester City,Second Half,1877.600,Touch,Mesut OEZIL,Arsenal,,,14.52,13.32,18.50,12.26,180
Arsenal v Manchester City,Second Half,1878.300,Touch,Mesut OEZIL,Arsenal,,,18.50,12.26,23.34,9.51,180
Arsenal v Manchester City,Second Half,1879.400,Touch,Mesut OEZIL,Arsenal,,,23.34,9.51,25.06,4.99,180
Arsenal v Manchester City,Second Half,1880.400,Pass,Mesut OEZIL,Arsenal,,,25.06,4.99,21.32,-1.64,180
Arsenal v Manchester City,Second Half,1881.400,Touch,Jack WILSHERE,Arsenal,,,21.32,-1.64,24.21,-1.38,180
Arsenal v Manchester City,Second Half,1882.600,Pass,Jack WILSHERE,Arsenal,,,24.21,-1.38,41.56,5.95,180
Arsenal v Manchester City,Second Half,1884.200,Shot,Aaron RAMSEY,Arsenal,,,41.56,5.95,56.00,11.00,180
Arsenal v Manchester City,Second Half,1885.400,Ball Out Of Play,,,,,56.00,11.00,2.26,33.41,
Arsenal v Manchester City,Second Half,1907.100,Substitution,FERNANDINHO,Manchester City,Aleksandar KOLAROV,Manchester City,2.26,33.41,48.45,2.99,0
Arsenal v Manchester City,Second Half,1916.500,Goal Kick,Joe HART,Manchester City,,,48.45,2.99,-1.37,-20.93,0
Arsenal v Manchester City,Second Half,1920.000,Header,Alexis SANCHEZ,Arsenal,,,-1.37,-20.93,-2.67,-13.32,180
Arsenal v Manchester City,Second Half,1920.800,Touch,Jack WILSHERE,Arsenal,,,-2.67,-13.32,-3.39,-15.42,180
Arsenal v Manchester City,Second Half,1921.700,Touch,Jack WILSHERE,Arsenal,,,-3.39,-15.42,-3.90,-16.49,180
Arsenal v Manchester City,Second Half,1922.800,Touch,Jack WILSHERE,Arsenal,,,-3.90,-16.49,-4.09,-16.68,180
Arsenal v Manchester City,Second Half,1923.300,Pass,Jack WILSHERE,Arsenal,,,-4.09,-16.68,-10.15,-26.31,180
Arsenal v Manchester City,Second Half,1924.500,Pass,Nacho MONREAL,Arsenal,,,-10.15,-26.31,-21.82,-15.28,180
Arsenal v Manchester City,Second Half,1925.500,Touch,Laurent KOSCIELNY,Arsenal,,,-21.82,-15.28,-26.13,-13.16,180
Arsenal v Manchester City,Second Half,1927.200,Pass,Laurent KOSCIELNY,Arsenal,,,-26.13,-13.16,-25.28,13.17,180
Arsenal v Manchester City,Second Half,1928.600,Touch,Per MERTESACKER,Arsenal,,,-25.28,13.17,-23.78,17.48,180
Arsenal v Manchester City,Second Half,1930.400,Touch,Per MERTESACKER,Arsenal,,,-23.78,17.48,-21.98,18.94,180
Arsenal v Manchester City,Second Half,1932.200,Pass,Per MERTESACKER,Arsenal,,,-21.98,18.94,-5.37,29.54,180
Arsenal v Manchester City,Second Half,1933.700,Pass,Mathieu DEBUCHY,Arsenal,,,-5.37,29.54,-9.28,22.65,180
Arsenal v Manchester City,Second Half,1934.400,Pass,Aaron RAMSEY,Arsenal,,,-9.28,22.65,10.25,18.66,180
Arsenal v Manchester City,Second Half,1935.900,Touch,Mesut OEZIL,Arsenal,,,10.25,18.66,8.06,17.04,180
Arsenal v Manchester City,Second Half,1936.900,Touch,Mesut OEZIL,Arsenal,,,8.06,17.04,7.61,12.84,180
Arsenal v Manchester City,Second Half,1938.100,Pass,Mesut OEZIL,Arsenal,,,7.61,12.84,0.53,4.78,180
Arsenal v Manchester City,Second Half,1939.000,Touch,Jack WILSHERE,Arsenal,,,0.53,4.78,4.13,7.71,180
Arsenal v Manchester City,Second Half,1940.800,Touch,Jack WILSHERE,Arsenal,,,4.13,7.71,4.65,7.84,180
Arsenal v Manchester City,Second Half,1941.200,Pass,Jack WILSHERE,Arsenal,,,4.65,7.84,13.23,0.61,180
Arsenal v Manchester City,Second Half,1942.100,Touch,Mesut OEZIL,Arsenal,,,13.23,0.61,14.18,0.55,180
Arsenal v Manchester City,Second Half,1942.600,Touch,Mesut OEZIL,Arsenal,,,14.18,0.55,18.07,-0.15,180
Arsenal v Manchester City,Second Half,1943.800,Touch,Mesut OEZIL,Arsenal,,,18.07,-0.15,19.26,-0.78,180
Arsenal v Manchester City,Second Half,1944.300,Touch,Mesut OEZIL,Arsenal,,,19.26,-0.78,19.78,-2.72,180
Arsenal v Manchester City,Second Half,1944.900,Pass,Mesut OEZIL,Arsenal,,,19.78,-2.72,24.63,-4.85,180
Arsenal v Manchester City,Second Half,1945.500,Touch,Alexis SANCHEZ,Arsenal,,,24.63,-4.85,25.24,-4.88,180
Arsenal v Manchester City,Second Half,1945.800,Pass,Alexis SANCHEZ,Arsenal,,,25.24,-4.88,22.22,-6.57,180
Arsenal v Manchester City,Second Half,1946.300,Touch,Jesus NAVAS,Manchester City,,,22.22,-6.57,22.76,-4.70,0
Arsenal v Manchester City,Second Half,1947.100,Pass,Jesus NAVAS,Manchester City,,,22.76,-4.70,24.49,0.68,0
Arsenal v Manchester City,Second Half,1947.600,Pass,Samir NASRI,Manchester City,,,24.49,0.68,28.43,-3.64,0
Arsenal v Manchester City,Second Half,1949.000,Pass,Vincent KOMPANY,Manchester City,,,28.43,-3.64,19.83,-7.47,0
Arsenal v Manchester City,Second Half,1949.800,Touch,James MILNER,Manchester City,,,19.83,-7.47,18.87,-6.63,0
Arsenal v Manchester City,Second Half,1950.600,Pass,James MILNER,Manchester City,,,18.87,-6.63,14.62,8.54,0
Arsenal v Manchester City,Second Half,1953.000,Pass,Samir NASRI,Manchester City,,,14.62,8.54,18.70,25.36,0
Arsenal v Manchester City,Second Half,1955.300,Touch,Gael CLICHY,Manchester City,,,18.70,25.36,14.51,28.39,0
Arsenal v Manchester City,Second Half,1956.600,Touch,Gael CLICHY,Manchester City,,,14.51,28.39,1.92,31.01,0
Arsenal v Manchester City,Second Half,1959.200,Pass,Gael CLICHY,Manchester City,,,1.92,31.01,-6.58,31.76,0
Arsenal v Manchester City,Second Half,1960.000,Touch,Aleksandar KOLAROV,Manchester City,,,-6.58,31.76,-6.69,31.83,0
Arsenal v Manchester City,Second Half,1960.700,Tackle,Aleksandar KOLAROV,Manchester City,Mathieu DEBUCHY,Arsenal,-6.69,31.83,-5.00,36.00,0
Arsenal v Manchester City,Second Half,1961.300,Ball Out Of Play,,,,,-5.00,36.00,-7.42,34.99,
Arsenal v Manchester City,Second Half,1971.900,Throw In,Gael CLICHY,Manchester City,,,-7.42,34.99,7.08,29.78,0
Arsenal v Manchester City,Second Half,1973.400,Touch,Martin DEMICHELIS,Manchester City,,,7.08,29.78,7.44,30.19,0
Arsenal v Manchester City,Second Half,1974.100,Pass,Martin DEMICHELIS,Manchester City,,,7.44,30.19,-20.88,29.97,0
Arsenal v Manchester City,Second Half,1976.300,Touch,Mathieu DEBUCHY,Arsenal,,,-20.88,29.97,-31.58,31.52,180
Arsenal v Manchester City,Second Half,1978.600,Clearance,Per MERTESACKER,Arsenal,,,-31.58,31.52,-18.00,34.00,180
Arsenal v Manchester City,Second Half,1979.500,Stoppage,,,,,-18.00,34.00,-24.23,34.92,
Arsenal v Manchester City,Second Half,2138.000,Substitution,Mathieu DEBUCHY,Arsenal,Calum CHAMBERS,Arsenal,-24.23,34.92,65535.00,65535.00,180
Arsenal v Manchester City,Second Half,2149.400,Drop Ball,,,,,65535.00,65535.00,-18.20,26.06,
Arsenal v Manchester City,Second Half,2150.500,Clearance,David SILVA,Manchester City,,,-18.20,26.06,-31.95,24.71,0
Arsenal v Manchester City,Second Half,2152.000,Touch,Per MERTESACKER,Arsenal,,,-31.95,24.71,-33.48,24.06,180
Arsenal v Manchester City,Second Half,2153.400,Pass,Per MERTESACKER,Arsenal,,,-33.48,24.06,-46.22,9.47,180
Arsenal v Manchester City,Second Half,2154.700,Touch,Wojciech SZCZESNY,Arsenal,,,-46.22,9.47,-48.04,10.42,180
Arsenal v Manchester City,Second Half,2156.600,Pass,Wojciech SZCZESNY,Arsenal,,,-48.04,10.42,-26.92,2.89,180
Arsenal v Manchester City,Second Half,2158.700,Pass,Laurent KOSCIELNY,Arsenal,,,-26.92,2.89,-21.69,32.20,180
Arsenal v Manchester City,Second Half,2160.700,Header,Calum CHAMBERS,Arsenal,,,-21.69,32.20,-16.23,29.26,180
Arsenal v Manchester City,Second Half,2161.100,Touch,Aleksandar KOLAROV,Manchester City,,,-16.23,29.26,-14.01,30.64,0
Arsenal v Manchester City,Second Half,2162.200,Touch,Aleksandar KOLAROV,Manchester City,,,-14.01,30.64,-13.06,29.94,0
Arsenal v Manchester City,Second Half,2162.800,Touch,Aleksandar KOLAROV,Manchester City,,,-13.06,29.94,-12.61,28.72,0
Arsenal v Manchester City,Second Half,2163.400,Pass,Aleksandar KOLAROV,Manchester City,,,-12.61,28.72,-18.47,23.06,0
Arsenal v Manchester City,Second Half,2163.900,Touch,David SILVA,Manchester City,,,-18.47,23.06,-19.74,23.70,0
Arsenal v Manchester City,Second Half,2164.700,Pass,David SILVA,Manchester City,,,-19.74,23.70,-7.23,16.98,0
Arsenal v Manchester City,Second Half,2165.600,Touch,Danny WELBECK,Arsenal,,,-7.23,16.98,-12.28,20.62,180
Arsenal v Manchester City,Second Half,2167.000,Pass,Danny WELBECK,Arsenal,,,-12.28,20.62,-10.14,27.92,180
Arsenal v Manchester City,Second Half,2168.000,Touch,Mesut OEZIL,Arsenal,,,-10.14,27.92,-8.34,27.89,180
Arsenal v Manchester City,Second Half,2168.800,Touch,Mesut OEZIL,Arsenal,,,-8.34,27.89,-6.86,28.19,180
Arsenal v Manchester City,Second Half,2169.400,Touch,Mesut OEZIL,Arsenal,,,-6.86,28.19,-5.34,28.95,180
Arsenal v Manchester City,Second Half,2169.800,Pass,Mesut OEZIL,Arsenal,,,-5.34,28.95,3.00,36.00,180
Arsenal v Manchester City,Second Half,2170.800,Ball Out Of Play,,,,,3.00,36.00,6.25,35.00,
Arsenal v Manchester City,Second Half,2176.100,Throw In,Gael CLICHY,Manchester City,,,6.25,35.00,17.00,30.00,0
Arsenal v Manchester City,Second Half,2177.000,Touch,Martin DEMICHELIS,Manchester City,,,17.00,30.00,16.30,30.08,0
Arsenal v Manchester City,Second Half,2178.100,Touch,Martin DEMICHELIS,Manchester City,,,16.30,30.08,13.89,25.89,0
Arsenal v Manchester City,Second Half,2179.500,Pass,Martin DEMICHELIS,Manchester City,,,13.89,25.89,14.06,-2.31,0
Arsenal v Manchester City,Second Half,2181.700,Touch,Vincent KOMPANY,Manchester City,,,14.06,-2.31,8.72,-7.51,0
Arsenal v Manchester City,Second Half,2183.200,Touch,Vincent KOMPANY,Manchester City,,,8.72,-7.51,7.40,-9.68,0
Arsenal v Manchester City,Second Half,2183.700,Pass,Vincent KOMPANY,Manchester City,,,7.40,-9.68,0.20,-29.07,0
Arsenal v Manchester City,Second Half,2185.000,Touch,Pablo ZABALETA,Manchester City,,,0.20,-29.07,-1.19,-30.36,0
Arsenal v Manchester City,Second Half,2186.100,Pass,Pablo ZABALETA,Manchester City,,,-1.19,-30.36,-18.54,-15.99,0
Arsenal v Manchester City,Second Half,2187.600,Touch,Edin DZEKO,Manchester City,,,-18.54,-15.99,-17.55,-18.69,0
Arsenal v Manchester City,Second Half,2188.200,Touch,Edin DZEKO,Manchester City,,,-17.55,-18.69,-16.95,-20.53,0
Arsenal v Manchester City,Second Half,2188.700,Touch,Edin DZEKO,Manchester City,,,-16.95,-20.53,-16.79,-21.97,0
Arsenal v Manchester City,Second Half,2189.200,Pass,Edin DZEKO,Manchester City,,,-16.79,-21.97,-19.27,-32.36,0
Arsenal v Manchester City,Second Half,2190.000,Touch,Jesus NAVAS,Manchester City,,,-19.27,-32.36,-20.18,-31.54,0
Arsenal v Manchester City,Second Half,2190.700,Pass,Jesus NAVAS,Manchester City,,,-20.18,-31.54,-18.96,-20.00,0
Arsenal v Manchester City,Second Half,2191.700,Touch,Edin DZEKO,Manchester City,,,-18.96,-20.00,-19.27,-17.14,0
Arsenal v Manchester City,Second Half,2193.100,Pass,Edin DZEKO,Manchester City,,,-19.27,-17.14,-8.52,-5.53,0
Arsenal v Manchester City,Second Half,2194.300,Touch,James MILNER,Manchester City,,,-8.52,-5.53,-7.84,-0.64,0
Arsenal v Manchester City,Second Half,2195.800,Pass,James MILNER,Manchester City,,,-7.84,-0.64,-10.17,27.40,0
Arsenal v Manchester City,Second Half,2198.200,Touch,Gael CLICHY,Manchester City,,,-10.17,27.40,-11.63,28.88,0
Arsenal v Manchester City,Second Half,2199.000,Pass,Gael CLICHY,Manchester City,,,-11.63,28.88,-19.33,33.07,0
Arsenal v Manchester City,Second Half,2199.800,Touch,Aleksandar KOLAROV,Manchester City,,,-19.33,33.07,-19.10,33.00,0
Arsenal v Manchester City,Second Half,2200.500,Pass,Aleksandar KOLAROV,Manchester City,,,-19.10,33.00,-21.50,26.96,0
Arsenal v Manchester City,Second Half,2201.000,Touch,David SILVA,Manchester City,,,-21.50,26.96,-22.38,28.17,0
Arsenal v Manchester City,Second Half,2201.500,Touch,David SILVA,Manchester City,,,-22.38,28.17,-24.39,29.44,0
Arsenal v Manchester City,Second Half,2202.300,Pass,David SILVA,Manchester City,,,-24.39,29.44,-42.91,32.33,0
Arsenal v Manchester City,Second Half,2204.500,Touch,Aleksandar KOLAROV,Manchester City,,,-42.91,32.33,-45.07,32.51,0
Arsenal v Manchester City,Second Half,2205.000,Touch,Aleksandar KOLAROV,Manchester City,,,-45.07,32.51,-46.76,32.77,0
Arsenal v Manchester City,Second Half,2206.200,Touch,Aleksandar KOLAROV,Manchester City,,,-46.76,32.77,-46.87,28.81,0
Arsenal v Manchester City,Second Half,2207.200,Touch,Calum CHAMBERS,Arsenal,,,-46.87,28.81,-49.33,25.48,180
Arsenal v Manchester City,Second Half,2209.900,Clearance,Calum CHAMBERS,Arsenal,,,-49.33,25.48,-49.68,27.51,180
Arsenal v Manchester City,Second Half,2210.000,Block,Aleksandar KOLAROV,Manchester City,,,-49.68,27.51,-54.00,30.00,0
Arsenal v Manchester City,Second Half,2210.300,Ball Out Of Play,,,,,-54.00,30.00,-48.68,1.77,
Arsenal v Manchester City,Second Half,2236.000,Goal Kick,Wojciech SZCZESNY,Arsenal,,,-48.68,1.77,-4.89,21.53,180
Arsenal v Manchester City,Second Half,2238.100,Header,Calum CHAMBERS,Arsenal,,,-4.89,21.53,2.60,25.73,180
Arsenal v Manchester City,Second Half,2238.700,Touch,Aleksandar KOLAROV,Manchester City,,,2.60,25.73,0.58,28.29,0
Arsenal v Manchester City,Second Half,2239.700,Touch,Aleksandar KOLAROV,Manchester City,,,0.58,28.29,-2.69,28.50,0
Arsenal v Manchester City,Second Half,2240.700,Pass,Aleksandar KOLAROV,Manchester City,,,-2.69,28.50,-13.98,-2.59,0
Arsenal v Manchester City,Second Half,2243.900,Touch,Samir NASRI,Manchester City,,,-13.98,-2.59,-18.61,-7.16,0
Arsenal v Manchester City,Second Half,2244.900,Touch,Samir NASRI,Manchester City,,,-18.61,-7.16,-29.33,-9.66,0
Arsenal v Manchester City,Second Half,2246.400,Pass,Samir NASRI,Manchester City,,,-29.33,-9.66,-36.85,-19.27,0
Arsenal v Manchester City,Second Half,2247.200,Touch,Jesus NAVAS,Manchester City,,,-36.85,-19.27,-39.75,-18.41,0
Arsenal v Manchester City,Second Half,2248.400,Touch,Jesus NAVAS,Manchester City,,,-39.75,-18.41,-40.09,-17.77,0
Arsenal v Manchester City,Second Half,2248.900,Cross,Jesus NAVAS,Manchester City,,,-40.09,-17.77,-44.93,8.21,0
Arsenal v Manchester City,Second Half,2250.700,Header,Calum CHAMBERS,Arsenal,,,-44.93,8.21,-45.01,26.25,180
Arsenal v Manchester City,Second Half,2253.300,Touch,Aleksandar KOLAROV,Manchester City,,,-45.01,26.25,-46.62,27.82,0
Arsenal v Manchester City,Second Half,2254.400,Cross,Aleksandar KOLAROV,Manchester City,,,-46.62,27.82,-47.69,23.96,0
Arsenal v Manchester City,Second Half,2254.500,Block,Calum CHAMBERS,Arsenal,,,-47.69,23.96,-56.00,25.00,180
Arsenal v Manchester City,Second Half,2254.900,Ball Out Of Play,,,,,-56.00,25.00,-52.52,34.06,
Arsenal v Manchester City,Second Half,2269.200,Corner Cross,Aleksandar KOLAROV,Manchester City,,,-52.52,34.06,-42.67,0.44,0
Arsenal v Manchester City,Second Half,2270.800,Header Shot,Martin DEMICHELIS,Manchester City,,,-42.67,0.44,-54.00,-2.00,0
Arsenal v Manchester City,Second Half,2271.500,Goal,Martin DEMICHELIS,Manchester City,,,-54.00,-2.00,-0.05,-0.49,0
Arsenal v Manchester City,Second Half,2308.100,Kick Off,Danny WELBECK,Arsenal,,,-0.05,-0.49,-0.35,0.98,180
Arsenal v Manchester City,Second Half,2308.500,Touch,Aaron RAMSEY,Arsenal,,,-0.35,0.98,-0.50,1.34,180
Arsenal v Manchester City,Second Half,2309.200,Pass,Aaron RAMSEY,Arsenal,,,-0.50,1.34,-17.30,13.98,180
Arsenal v Manchester City,Second Half,2311.500,Touch,Per MERTESACKER,Arsenal,,,-17.30,13.98,-16.76,15.36,180
Arsenal v Manchester City,Second Half,2312.100,Touch,Per MERTESACKER,Arsenal,,,-16.76,15.36,-16.03,17.15,180
Arsenal v Manchester City,Second Half,2313.000,Pass,Per MERTESACKER,Arsenal,,,-16.03,17.15,-3.01,32.00,180
Arsenal v Manchester City,Second Half,2314.200,Touch,Calum CHAMBERS,Arsenal,,,-3.01,32.00,-3.23,32.29,180
Arsenal v Manchester City,Second Half,2314.700,Pass,Calum CHAMBERS,Arsenal,,,-3.23,32.29,-7.11,22.32,180
Arsenal v Manchester City,Second Half,2315.700,Touch,Per MERTESACKER,Arsenal,,,-7.11,22.32,-4.73,22.90,180
Arsenal v Manchester City,Second Half,2316.500,Pass,Per MERTESACKER,Arsenal,,,-4.73,22.90,5.12,31.47,180
Arsenal v Manchester City,Second Half,2317.400,Touch,Calum CHAMBERS,Arsenal,,,5.12,31.47,6.23,31.62,180
Arsenal v Manchester City,Second Half,2318.000,Touch,Calum CHAMBERS,Arsenal,,,6.23,31.62,15.94,33.06,180
Arsenal v Manchester City,Second Half,2319.400,Touch,Calum CHAMBERS,Arsenal,,,15.94,33.06,25.26,32.75,180
Arsenal v Manchester City,Second Half,2321.400,Pass,Calum CHAMBERS,Arsenal,,,25.26,32.75,24.72,23.38,180
Arsenal v Manchester City,Second Half,2322.500,Touch,James MILNER,Manchester City,,,24.72,23.38,24.45,24.33,0
Arsenal v Manchester City,Second Half,2322.700,Pass,James MILNER,Manchester City,,,24.45,24.33,28.98,31.34,0
Arsenal v Manchester City,Second Half,2323.600,Pass,Aleksandar KOLAROV,Manchester City,,,28.98,31.34,24.08,28.40,0
Arsenal v Manchester City,Second Half,2324.100,Touch,James MILNER,Manchester City,,,24.08,28.40,22.51,31.83,0
Arsenal v Manchester City,Second Half,2325.000,Pass,James MILNER,Manchester City,,,22.51,31.83,-17.29,13.32,0
Arsenal v Manchester City,Second Half,2328.400,Pass,Laurent KOSCIELNY,Arsenal,,,-17.29,13.32,1.55,25.40,180
Arsenal v Manchester City,Second Half,2331.400,Touch,Calum CHAMBERS,Arsenal,,,1.55,25.40,1.04,23.29,180
Arsenal v Manchester City,Second Half,2331.900,Touch,Calum CHAMBERS,Arsenal,,,1.04,23.29,0.48,22.34,180
Arsenal v Manchester City,Second Half,2332.200,Tackle,Calum CHAMBERS,Arsenal,David SILVA,Manchester City,0.48,22.34,0.90,21.81,180
Arsenal v Manchester City,Second Half,2333.200,Pass,David SILVA,Manchester City,,,0.90,21.81,4.83,22.71,0
Arsenal v Manchester City,Second Half,2333.900,Pass,Aleksandar KOLAROV,Manchester City,,,4.83,22.71,-5.09,24.72,0
Arsenal v Manchester City,Second Half,2336.000,Pass,David SILVA,Manchester City,,,-5.09,24.72,-4.89,12.63,0
Arsenal v Manchester City,Second Half,2336.900,Pass,Samir NASRI,Manchester City,,,-4.89,12.63,-11.00,-1.84,0
Arsenal v Manchester City,Second Half,2339.300,Touch,Edin DZEKO,Manchester City,,,-11.00,-1.84,-13.30,-1.05,0
Arsenal v Manchester City,Second Half,2340.400,Touch,Edin DZEKO,Manchester City,,,-13.30,-1.05,-12.91,-0.73,0
Arsenal v Manchester City,Second Half,2340.700,Touch,Edin DZEKO,Manchester City,,,-12.91,-0.73,-12.17,-1.30,0
Arsenal v Manchester City,Second Half,2341.600,Pass,Edin DZEKO,Manchester City,,,-12.17,-1.30,-13.87,-18.96,0
Arsenal v Manchester City,Second Half,2343.900,Pass,Samir NASRI,Manchester City,,,-13.87,-18.96,-21.55,-27.59,0
Arsenal v Manchester City,Second Half,2345.200,Pass,Jesus NAVAS,Manchester City,,,-21.55,-27.59,-25.10,-31.48,0
Arsenal v Manchester City,Second Half,2347.200,Pass,Pablo ZABALETA,Manchester City,,,-25.10,-31.48,-19.10,-23.44,0
Arsenal v Manchester City,Second Half,2348.200,Touch,Samir NASRI,Manchester City,,,-19.10,-23.44,-20.15,-20.28,0
Arsenal v Manchester City,Second Half,2349.400,Touch,Samir NASRI,Manchester City,,,-20.15,-20.28,-24.73,-13.65,0
Arsenal v Manchester City,Second Half,2351.800,Pass,Samir NASRI,Manchester City,,,-24.73,-13.65,-21.20,-9.28,0
Arsenal v Manchester City,Second Half,2353.400,Pass,James MILNER,Manchester City,,,-21.20,-9.28,-27.99,0.73,0
Arsenal v Manchester City,Second Half,2354.000,Touch,Edin DZEKO,Manchester City,,,-27.99,0.73,-28.28,3.03,0
Arsenal v Manchester City,Second Half,2354.900,Touch,Edin DZEKO,Manchester City,,,-28.28,3.03,-28.42,5.36,0
